,index,game,Player_ID,Team,Opportunities,Contains,Player_Name,Position
66421,48032_ARI,2022100911,48032,ARI,6,2,Michael Dogbe,DE
66422,49410_ARI,2022100911,49410,ARI,18,11,Jalen Thompson,FS
66423,52416_ARI,2022100911,52416,ARI,19,13,Isaiah Simmons,DB
66425,53445_ARI,2022100911,53445,ARI,17,9,Zaven Collins,OLB
66426,53565_ARI,2022100911,53565,ARI,10,5,Marco Wilson,CB
66427,53639_ARI,2022100911,53639,ARI,5,3,Victor Dimukeje,OLB
66430,42401_ARI,2022100911,42401,ARI,8,2,Markus Golden,OLB
66433,41403_ARI,2022100911,41403,ARI,2,0,Devon Kennard,OLB
66435,48473_ARI,2022100911,48473,ARI,4,0,Jonathan Ledbetter,DE
66436,52522_ARI,2022100911,52522,ARI,12,2,Leki Fotu,DT
66438,54552_ARI,2022100911,54552,ARI,3,2,Cameron Thomas,OLB
66440,45008_ARI,2022100911,45008,ARI,2,0,Tanner Vallejo,ILB
66685,37084_ARI,2022100911,37084,ARI,10,3,J.J. Watt,DE
66686,46521_ARI,2022100911,46521,ARI,17,10,Ben Niemann,ILB
66703,53620_PHI,2022100911,53620,PHI,3,3,Tarron Jackson,DE
66704,52545_PHI,2022100911,52545,PHI,6,4,Josiah Scott,CB
66706,52535_PHI,2022100911,52535,PHI,0,0,K'Von Wallace,SS
66782,39941_ARI,2022100911,39941,ARI,0,0,Chris Banjo,FS
66822,43986_ARI,2022100911,43986,ARI,1,0,Antonio Hamilton,CB
66823,54565_ARI,2022100911,54565,ARI,0,0,Myjai Sanders,OLB
66913,38577_LA,2022100912,38577,LA,18,7,Bobby Wagner,ILB
66914,41239_LA,2022100912,41239,LA,12,7,Aaron Donald,DT
66916,43294_LA,2022100912,43294,LA,2,1,Jalen Ramsey,CB
66917,43335_LA,2022100912,43335,LA,16,7,A'Shawn Robinson,DT
66920,47917_LA,2022100912,47917,LA,19,3,Greg Gaines,NT
66921,48026_LA,2022100912,48026,LA,8,2,Nick Scott,SS
66922,52492_LA,2022100912,52492,LA,5,2,Terrell Lewis,OLB
66935,43298_LA,2022100912,43298,LA,13,8,Leonard Floyd,DE
66936,47939_LA,2022100912,47939,LA,5,4,Justin Hollins,OLB
66937,48770_LA,2022100912,48770,LA,6,4,Marquise Copeland,DT
66939,53532_LA,2022100912,53532,LA,14,8,Ernest Jones,ILB
67430,41263_DAL,2022100912,41263,DAL,6,3,Demarcus Lawrence,DE
67431,43478_DAL,2022100912,43478,DAL,8,3,Anthony Brown,CB
67432,44827_DAL,2022100912,44827,DAL,7,5,Malik Hooker,FS
67433,44904_DAL,2022100912,44904,DAL,9,6,Jourdan Lewis,CB
67434,46185_DAL,2022100912,46185,DAL,4,2,Dorance Armstrong,DE
67435,47996_DAL,2022100912,47996,DAL,11,3,Donovan Wilson,SS
67436,52459_DAL,2022100912,52459,DAL,10,4,Trevon Diggs,CB
67437,53441_DAL,2022100912,53441,DAL,3,1,Micah Parsons,OLB
67438,53504_DAL,2022100912,53504,DAL,1,0,Osa Odighizuwa,DT
67439,53513_DAL,2022100912,53513,DAL,1,1,Chauncey Golston,DE
67455,41235_DAL,2022100912,41235,DAL,13,9,Anthony Barr,OLB
67456,46088_DAL,2022100912,46088,DAL,12,7,Leighton Vander Esch,OLB
67457,52490_DAL,2022100912,52490,DAL,5,1,Neville Gallimore,DT
67460,43533_DAL,2022100912,43533,DAL,5,2,Jayron Kearse,FS
67462,47841_DAL,2022100912,47841,DAL,4,0,Trysten Hill,DT
67463,54521_DAL,2022100912,54521,DAL,4,3,Sam Williams,DE
67464,42346_DAL,2022100912,42346,DAL,3,2,Dante Fowler,OLB
67542,53559_LA,2022100912,53559,LA,1,0,Robert Rochell,CB
67612,46686_LA,2022100912,46686,LA,5,4,Grant Haley,CB
67613,54677_LA,2022100912,54677,LA,4,1,Derion Kendrick,CB
67614,52512_LA,2022100912,52512,LA,19,12,Terrell Burgess,FS
67615,44838_LA,2022100912,44838,LA,1,1,Takkarist McKinley,DE
67693,44955_DAL,2022100912,44955,DAL,1,0,Carlos Watkins,DE
67694,54718_LA,2022100912,54718,LA,1,0,Russ Yeast,FS
67923,43299_CIN,2022100913,43299,CIN,11,8,Eli Apple,CB
67924,43350_CIN,2022100913,43350,CIN,16,5,Vonn Bell,SS
67925,43641_CIN,2022100913,43641,CIN,5,2,Mike Hilton,CB
67926,44872_CIN,2022100913,44872,CIN,8,4,Chidobe Awuzie,CB
67927,44915_CIN,2022100913,44915,CIN,3,0,Trey Hendrickson,DE
67928,45226_CIN,2022100913,45226,CIN,13,11,Josh Tupou,NT
67929,46123_CIN,2022100913,46123,CIN,8,4,Jessie Bates,FS
67930,46146_CIN,2022100913,46146,CIN,12,7,Sam Hubbard,DE
67931,47855_CIN,2022100913,47855,CIN,13,6,Germaine Pratt,OLB
67932,52473_CIN,2022100913,52473,CIN,20,12,Logan Wilson,ILB
67933,54560_CIN,2022100913,54560,CIN,6,1,Zach Carter,DT
67946,46138_CIN,2022100913,46138,CIN,10,2,B.J. Hill,DT
67949,52515_CIN,2022100913,52515,CIN,3,1,Akeem Davis-Gaither,OLB
67950,53498_CIN,2022100913,53498,CIN,0,0,Joseph Ossai,DE
67956,53540_CIN,2022100913,53540,CIN,7,3,Cam Sample,DE
67959,46215_CIN,2022100913,46215,CIN,1,0,Tre Flowers,CB
67961,54496_CIN,2022100913,54496,CIN,1,0,Dax Hill,FS
68086,33131_BAL,2022100913,33131,BAL,3,1,Calais Campbell,DE
68090,44828_BAL,2022100913,44828,BAL,5,3,Marlon Humphrey,CB
68091,44854_BAL,2022100913,44854,BAL,3,1,Marcus Williams,FS
68092,44999_BAL,2022100913,44999,BAL,12,8,Chuck Clark,SS
68093,52436_BAL,2022100913,52436,BAL,16,9,Patrick Queen,ILB
68094,53460_BAL,2022100913,53460,BAL,9,6,Odafe Oweh,OLB
68095,53533_BAL,2022100913,53533,BAL,2,1,Brandon Stephens,FS
68096,54479_BAL,2022100913,54479,BAL,1,1,Kyle Hamilton,FS
68097,37778_BAL,2022100913,37778,BAL,10,8,Josh Bynes,ILB
68098,52479_BAL,2022100913,52479,BAL,2,0,Justin Madubuike,DT
68099,52506_BAL,2022100913,52506,BAL,7,5,Malik Harrison,OLB
68100,52578_BAL,2022100913,52578,BAL,7,4,Broderick Washington,DT
68106,41363_BAL,2022100913,41363,BAL,4,2,Brent Urban,DE
68108,54606_BAL,2022100913,54606,BAL,8,4,Damarion Williams,CB
68377,42361_BAL,2022100913,42361,BAL,10,5,Marcus Peters,CB
68378,52627_BAL,2022100913,52627,BAL,4,3,Geno Stone,SS
68459,54541_BAL,2022100913,54541,BAL,7,0,Travis Jones,DT
68460,40463_BAL,2022100913,40463,BAL,4,2,Brandon Copeland,OLB
68503,35454_BAL,2022100913,35454,BAL,7,2,Jason Pierre-Paul,DE
68564,53551_CIN,2022100913,53551,CIN,0,0,Tyler Shelvin,NT
69013,43326_KC,2022101000,43326,KC,6,1,Chris Jones,DT
69014,46137_KC,2022101000,46137,KC,7,4,Justin Reid,SS
69015,46144_KC,2022101000,46144,KC,11,7,Derrick Nnadi,DT
69016,47846_KC,2022101000,47846,KC,6,3,Juan Thornhill,FS
69017,47984_KC,2022101000,47984,KC,8,3,Rashad Fenton,CB
69018,52546_KC,2022101000,52546,KC,12,4,L'Jarius Sneed,CB
69020,53487_KC,2022101000,53487,KC,20,12,Nick Bolton,ILB
69021,54495_KC,2022101000,54495,KC,7,1,George Karlaftis,DE
69022,54527_KC,2022101000,54527,KC,3,2,Bryan Cook,SS
69023,54708_KC,2022101000,54708,KC,6,0,Jaylen Watson,CB
69048,42406_KC,2022101000,42406,KC,4,0,Frank Clark,DE
69049,35493_KC,2022101000,35493,KC,6,4,Carlos Dunlap,OLB
69050,52792_KC,2022101000,52792,KC,2,1,Tershawn Wharton,DT
69051,43413_KC,2022101000,43413,KC,2,0,Deon Bush,SS
69053,47867_KC,2022101000,47867,KC,6,4,Khalen Saunders,DT
69054,48259_KC,2022101000,48259,KC,14,11,Darius Harris,ILB
69057,54568_KC,2022101000,54568,KC,9,5,Leo Chenal,OLB
69071,38551_LV,2022101000,38551,LV,12,5,Chandler Jones,DE
69072,40039_LV,2022101000,40039,LV,6,4,Duron Harmon,SS
69074,46214_LV,2022101000,46214,LV,6,4,Bilal Nichols,DT
69075,47787_LV,2022101000,47787,LV,1,1,Clelin Ferrell,DE
69076,47810_LV,2022101000,47810,LV,7,4,Johnathan Abram,SS
69077,47817_LV,2022101000,47817,LV,8,2,Rock Ya-Sin,CB
69078,47889_LV,2022101000,47889,LV,7,3,Maxx Crosby,DE
69079,48581_LV,2022101000,48581,LV,0,0,Roderic Teamer,SS
69080,52547_LV,2022101000,52547,LV,6,5,Amik Robertson,CB
69081,53596_LV,2022101000,53596,LV,15,6,Nate Hobbs,CB
69083,43411_LV,2022101000,43411,LV,6,2,Andrew Billings,DT
69084,53509_LV,2022101000,53509,LV,16,9,Divine Deablo,OLB
69089,42391_LV,2022101000,42391,LV,14,4,Denzel Perryman,ILB
69090,46387_LV,2022101000,46387,LV,5,1,Kendal Vickers,DT
69091,53508_LV,2022101000,53508,LV,0,0,Malcolm Koonce,DE
69093,53472_LV,2022101000,53472,LV,12,6,Trevon Moehrig,FS
69294,43616_LV,2022101000,43616,LV,1,1,Matthias Farley,FS
69325,53887_KC,2022101000,53887,KC,5,3,Malik Herring,DE
69337,55104_LV,2022101000,55104,LV,3,3,Sam Webb,CB
69434,54591_LV,2022101000,54591,LV,3,3,Neil Farrell,DT
69435,43420_LV,2022101000,43420,LV,1,1,Blake Martinez,ILB
69627,37087_CHI,2022101300,37087,CHI,6,0,Robert Quinn,OLB
69628,42443_CHI,2022101300,42443,CHI,4,3,Angelo Blackson,DT
69629,44925_CHI,2022101300,44925,CHI,9,6,Eddie Jackson,SS
69630,45009_CHI,2022101300,45009,CHI,9,2,Al-Quadin Muhammad,DE
69631,45345_CHI,2022101300,45345,CHI,16,9,Nicholas Morrow,OLB
69632,46077_CHI,2022101300,46077,CHI,20,15,Roquan Smith,ILB
69633,46153_CHI,2022101300,46153,CHI,11,4,Justin Jones,DT
69634,52458_CHI,2022101300,52458,CHI,10,5,Jaylon Johnson,CB
69635,52571_CHI,2022101300,52571,CHI,2,1,Kindle Vildor,CB
69636,54504_CHI,2022101300,54504,CHI,8,6,Kyler Gordon,CB
69637,54513_CHI,2022101300,54513,CHI,7,2,Jaquan Brisker,SS
69650,47973_CHI,2022101300,47973,CHI,14,5,Armon Watts,NT
69651,52563_CHI,2022101300,52563,CHI,3,1,Trevis Gipson,OLB
69652,54639_CHI,2022101300,54639,CHI,3,1,Dominique Robinson,DE
69659,41595_CHI,2022101300,41595,CHI,4,2,Mike Pennel,NT
69858,42488_WAS,2022101300,42488,WAS,9,2,Bobby McCain,FS
69860,43373_WAS,2022101300,43373,WAS,9,4,Kendall Fuller,CB
69861,44829_WAS,2022101300,44829,WAS,22,7,Jonathan Allen,DT
69862,47809_WAS,2022101300,47809,WAS,15,6,Montez Sweat,DE
69863,47956_WAS,2022101300,47956,WAS,23,14,Cole Holcomb,ILB
69864,48566_WAS,2022101300,48566,WAS,1,1,Daniel Wise,DE
69865,52637_WAS,2022101300,52637,WAS,6,4,James Smith-Williams,DE
69866,53448_WAS,2022101300,53448,WAS,16,7,Jamin Davis,OLB
69867,53503_WAS,2022101300,53503,WAS,7,5,Benjamin St-Juste,CB
69868,53592_WAS,2022101300,53592,WAS,10,7,Darrick Forrest,SS
69869,42331_WAS,2022101300,42331,WAS,7,3,Efe Obada,DE
69870,52641_WAS,2022101300,52641,WAS,9,6,Casey Toohill,DE
69871,53675_WAS,2022101300,53675,WAS,0,0,Shaka Toney,DE
69873,46082_WAS,2022101300,46082,WAS,17,8,Daron Payne,DT
69880,46649_WAS,2022101300,46649,WAS,0,0,Jeremy Reaves,FS
70191,41599_CHI,2022101300,41599,CHI,5,3,Joe Thomas,ILB
70208,52624_WAS,2022101300,52624,WAS,13,9,Kamren Curl,SS
70209,53642_WAS,2022101300,53642,WAS,9,7,Rachad Wildgoose,CB
70212,54643_WAS,2022101300,54643,WAS,12,2,John Ridgeway,DT
70437,38592_ATL,2022101600,38592,ATL,3,1,Casey Hayward,CB
70438,46091_ATL,2022101600,46091,ATL,23,11,Rashaan Evans,ILB
70439,46135_ATL,2022101600,46135,ATL,5,4,Lorenzo Carter,OLB
70440,46841_ATL,2022101600,46841,ATL,4,2,Matt Dickerson,DT
70442,52424_ATL,2022101600,52424,ATL,6,3,A.J. Terrell,CB
70444,52542_ATL,2022101600,52542,ATL,14,11,Jaylinn Hawkins,FS
70445,53469_ATL,2022101600,53469,ATL,13,8,Richie Grant,SS
70447,55173_ATL,2022101600,55173,ATL,3,2,Timmy Horne,DT
70448,42480_ATL,2022101600,42480,ATL,11,2,Grady Jarrett,DT
70449,53577_ATL,2022101600,53577,ATL,7,2,Ta'Quon Graham,DE
70450,54503_ATL,2022101600,54503,ATL,11,8,Arnold Ebiketie,OLB
70451,46823_ATL,2022101600,46823,ATL,4,2,Mike Ford,CB
70455,52272_ATL,2022101600,52272,ATL,3,1,Dee Alford,CB
70458,48013_ATL,2022101600,48013,ATL,2,0,Quinton Bell,OLB
70459,53537_ATL,2022101600,53537,ATL,3,1,Darren Hall,CB
70507,38868_SF,2022101600,38868,SF,14,6,Tashaun Gipson,FS
70509,44938_SF,2022101600,44938,SF,18,8,Samson Ebukam,DE
70510,46139_SF,2022101600,46139,SF,30,14,Fred Warner,ILB
70512,46757_SF,2022101600,46757,SF,7,6,Charvarius Ward,CB
70514,47931_SF,2022101600,47931,SF,26,13,Dre Greenlaw,ILB
70516,53609_SF,2022101600,53609,SF,18,9,Talanoa Hufanga,SS
70517,54637_SF,2022101600,54637,SF,8,5,Samuel Womack,CB
70522,41786_SF,2022101600,41786,SF,12,8,Kerry Hyder,DE
70523,43405_SF,2022101600,43405,SF,14,5,Hassan Ridgeway,DT
70524,48123_SF,2022101600,48123,SF,10,5,Kevin Givens,DT
70526,47944_SF,2022101600,47944,SF,10,6,Charles Omenihu,DE
70527,54526_SF,2022101600,54526,SF,4,2,Drake Jackson,DE
70529,53601_SF,2022101600,53601,SF,7,3,Deommodore Lenoir,CB
71010,54547_ATL,2022101600,54547,ATL,1,1,DeAngelo Malone,OLB
71011,54523_ATL,2022101600,54523,ATL,21,9,Troy Andersen,ILB
71012,46771_ATL,2022101600,46771,ATL,9,2,Abdullah Anderson,DE
71092,55175_ATL,2022101600,55175,ATL,0,0,Nate Landman,ILB
71096,48117_SF,2022101600,48117,SF,3,1,Demetrius Flannigan-Fowles,OLB
71097,40048_SF,2022101600,40048,SF,13,3,Akeem Spence,DT
71101,46164_SF,2022101600,46164,SF,2,0,Tarvarius Moore,SS
71131,46121_SF,2022101600,46121,SF,4,2,Kemoko Turay,DE
71163,46157_SF,2022101600,46157,SF,11,5,Oren Burks,OLB
71174,46127_ATL,2022101600,46127,ATL,5,1,Isaiah Oliver,CB
71175,41358_SF,2022101600,41358,SF,5,2,Dontae Johnson,CB
71176,46349_SF,2022101600,46349,SF,3,2,George Odum,FS
71348,44903_CLE,2022101601,44903,CLE,8,4,John Johnson,FS
71351,46098_CLE,2022101601,46098,CLE,6,1,Taven Bryan,DT
71352,52452_CLE,2022101601,52452,CLE,17,8,Grant Delpit,SS
71353,52496_CLE,2022101601,52496,CLE,6,2,Jordan Elliott,DT
71354,53455_CLE,2022101601,53455,CLE,8,3,Greg Newsome,CB
71355,53481_CLE,2022101601,53481,CLE,11,3,Jeremiah Owusu-Koramoah,OLB
71356,54533_CLE,2022101601,54533,CLE,7,3,Martin Emerson,CB
71357,54543_CLE,2022101601,54543,CLE,6,1,Alex Wright,DE
71358,44813_CLE,2022101601,44813,CLE,5,1,Myles Garrett,DE
71359,46162_CLE,2022101601,46162,CLE,1,0,Ronnie Harrison,SS
71360,52505_CLE,2022101601,52505,CLE,21,7,Jacob Phillips,MLB
71361,47863_CLE,2022101601,47863,CLE,10,4,Sione Takitaki,OLB
71362,45038_CLE,2022101601,45038,CLE,6,2,Isaac Rochell,DE
71363,53561_CLE,2022101601,53561,CLE,9,2,Tommy Togiai,DT
71364,54573_CLE,2022101601,54573,CLE,10,2,Perrion Winfrey,DT
71510,35466_NE,2022101601,35466,NE,6,3,Devin McCourty,FS
71512,42433_NE,2022101601,42433,NE,3,0,Carl Davis,NT
71513,43522_NE,2022101601,43522,NE,4,2,Jalen Mills,CB
71515,44944_NE,2022101601,44944,NE,5,3,Deatrich Wise,DE
71516,46212_NE,2022101601,46212,NE,8,4,Ja'Whaun Bentley,ILB
71517,47826_NE,2022101601,47826,NE,9,6,Jahlani Tavai,ILB
71518,47938_NE,2022101601,47938,NE,7,3,Mack Wilson,OLB
71519,52445_NE,2022101601,52445,NE,16,9,Kyle Dugger,FS
71520,52991_NE,2022101601,52991,NE,5,5,Myles Bryant,CB
71521,43435_NE,2022101601,43435,NE,10,3,Matt Judon,OLB
71522,53467_NE,2022101601,53467,NE,5,1,Christian Barmore,DT
71523,42116_NE,2022101601,42116,NE,12,6,Adrian Phillips,SS
71524,44866_NE,2022101601,44866,NE,5,3,Raekwon McMillan,ILB
71542,44991_NE,2022101601,44991,NE,4,1,Davon Godchaux,NT
71545,54586_NE,2022101601,54586,NE,6,3,Jack Jones,CB
71547,54550_NE,2022101601,54550,NE,1,1,Marcus Jones,CB
71857,54688_CLE,2022101601,54688,CLE,2,0,Isaiah Thomas,DE
71877,52495_NE,2022101601,52495,NE,4,3,Anfernee Jennings,OLB
71937,46504_NE,2022101601,46504,NE,3,1,Daniel Ekuale,DT
72020,54665_NE,2022101601,54665,NE,2,0,Sam Roberts,DT
72046,47829_CLE,2022101601,47829,CLE,3,2,Greedy Williams,CB
72047,48588_CLE,2022101601,48588,CLE,1,1,Jordan Kunaszyk,MLB
72048,53589_NE,2022101601,53589,NE,1,0,Shaun Wade,CB
72049,54871_NE,2022101601,54871,NE,0,0,DaMarcus Mitchell,DE
72417,41243_NYJ,2022101602,41243,NYJ,18,8,C.J. Mosley,ILB
72418,41270_NYJ,2022101602,41270,NYJ,6,4,Lamarcus Joyner,SS
72419,43301_NYJ,2022101602,43301,NYJ,5,3,Sheldon Rankins,DT
72420,46186_NYJ,2022101602,46186,NYJ,10,4,Jordan Whitehead,SS
72421,46211_NYJ,2022101602,46211,NYJ,8,5,D.J. Reed,CB
72422,47786_NYJ,2022101602,47786,NYJ,8,3,Quinnen Williams,NT
72423,47881_NYJ,2022101602,47881,NYJ,20,15,Quincy Williams,OLB
72424,53583_NYJ,2022101602,53583,NYJ,8,6,Michael Carter,CB
72425,54469_NYJ,2022101602,54469,NYJ,5,3,Ahmad Gardner,CB
72427,54582_NYJ,2022101602,54582,NYJ,2,1,Micheal Clemons,DE
72428,42467_NYJ,2022101602,42467,NYJ,4,1,Kwon Alexander,OLB
72429,44929_NYJ,2022101602,44929,NYJ,4,3,Carl Lawson,DE
72430,46204_NYJ,2022101602,46204,NYJ,5,1,John Franklin-Myers,DE
72447,44815_NYJ,2022101602,44815,NYJ,6,2,Solomon Thomas,DT
72448,46141_NYJ,2022101602,46141,NYJ,4,2,Nathan Shepherd,DT
72449,46255_NYJ,2022101602,46255,NYJ,1,0,Jake Martin,DE
72585,42381_GB,2022101602,42381,GB,7,3,Preston Smith,OLB
72586,42485_GB,2022101602,42485,GB,14,9,Adrian Amos,FS
72587,43316_GB,2022101602,43316,GB,14,7,Kenny Clark,NT
72588,43338_GB,2022101602,43338,GB,2,1,Jarran Reed,DT
72589,43404_GB,2022101602,43404,GB,19,10,De'Vondre Campbell,ILB
72590,44911_GB,2022101602,44911,GB,7,2,Rasul Douglas,CB
72591,46087_GB,2022101602,46087,GB,3,1,Jaire Alexander,CB
72592,47795_GB,2022101602,47795,GB,11,2,Rashan Gary,OLB
72593,47804_GB,2022101602,47804,GB,7,4,Darnell Savage,SS
72594,53458_GB,2022101602,53458,GB,7,4,Eric Stokes,CB
72595,54487_GB,2022101602,54487,GB,12,6,Quay Walker,ILB
72596,54644_GB,2022101602,54644,GB,2,2,Kingsley Enagbare,OLB
72597,43426_GB,2022101602,43426,GB,7,3,Dean Lowry,DE
72599,53602_GB,2022101602,53602,GB,3,2,Tedarrell Slaton,DT
72601,54493_GB,2022101602,54493,GB,0,0,Devonte Wyatt,DT
72605,52650_GB,2022101602,52650,GB,4,0,Jonathan Garvin,OLB
72728,53629_NYJ,2022101602,53629,NYJ,1,1,Brandin Echols,CB
72861,53053_NYJ,2022101602,53053,NYJ,0,0,Bryce Huff,DE
72862,52476_NYJ,2022101602,52476,NYJ,0,0,Ashtyn Davis,SS
72866,45021_GB,2022101602,45021,GB,2,2,Rudy Ford,SS
72919,38589_NYJ,2022101602,38589,NYJ,4,3,Vinny Curry,DE
73225,38540_IND,2022101603,38540,IND,4,2,Stephon Gilmore,CB
73226,45033_IND,2022101603,45033,IND,4,2,Ifeadi Odenigbo,DE
73227,45287_IND,2022101603,45287,IND,9,4,Kenny Moore,CB
73228,46133_IND,2022101603,46133,IND,8,3,Tyquan Lewis,DE
73229,46304_IND,2022101603,46304,IND,21,11,Zaire Franklin,OLB
73230,47872_IND,2022101603,47872,IND,21,8,Bobby Okereke,ILB
73231,47942_IND,2022101603,47942,IND,7,3,Byron Cowart,DT
73232,47947_IND,2022101603,47947,IND,5,4,E.J. Speed,OLB
73234,53483_IND,2022101603,53483,IND,7,3,Dayo Odeyingbo,DE
73236,43296_IND,2022101603,43296,IND,7,3,DeForest Buckner,DT
73237,43358_IND,2022101603,43358,IND,5,1,Yannick Ngakoue,DE
73238,44957_IND,2022101603,44957,IND,11,3,Grover Stewart,DT
73239,46729_IND,2022101603,46729,IND,3,1,Brandon Facyson,CB
73246,38843_IND,2022101603,38843,IND,12,9,Rodney McLeod,FS
73247,47832_IND,2022101603,47832,IND,0,0,Ben Banogu,DE
73323,43787_JAX,2022101603,43787,JAX,6,5,Roy Robertson-Harris,DT
73324,44902_JAX,2022101603,44902,JAX,11,7,Shaquill Griffin,CB
73325,44926_JAX,2022101603,44926,JAX,19,9,Rayshawn Jenkins,SS
73327,46269_JAX,2022101603,46269,JAX,21,10,Foyesade Oluokun,ILB
73328,47790_JAX,2022101603,47790,JAX,5,1,Josh Allen,OLB
73329,52481_JAX,2022101603,52481,JAX,9,7,Davon Hamilton,DT
73330,53462_JAX,2022101603,53462,JAX,10,4,Tyson Campbell,CB
73331,53494_JAX,2022101603,53494,JAX,13,4,Andre Cisco,SS
73332,54466_JAX,2022101603,54466,JAX,12,6,Travon Walker,OLB
73333,54492_JAX,2022101603,54492,JAX,22,12,Devin Lloyd,ILB
73350,46456_JAX,2022101603,46456,JAX,6,3,Darious Williams,CB
73351,43352_JAX,2022101603,43352,JAX,3,1,Adam Gotsis,DE
73353,44880_JAX,2022101603,44880,JAX,1,1,Dawuane Smoot,DE
73354,46156_JAX,2022101603,46156,JAX,3,3,Arden Key,OLB
73355,54535_JAX,2022101603,54535,JAX,1,1,Chad Muma,ILB
73668,52619_IND,2022101603,52619,IND,4,1,Isaiah Rodgers,CB
73669,54704_IND,2022101603,54704,IND,7,4,Rodney Thomas,FS
73740,52759_IND,2022101603,52759,IND,1,1,Chris Williams,DT
73749,35522_JAX,2022101603,35522,JAX,2,1,Corey Peters,DT
73789,48508_JAX,2022101603,48508,JAX,0,0,Andrew Wingard,FS
74132,43321_MIA,2022101604,43321,MIA,5,3,Emmanuel Ogbah,DE
74133,43327_MIA,2022101604,43327,MIA,3,2,Xavien Howard,CB
74135,46142_MIA,2022101604,46142,MIA,6,5,Jerome Baker,ILB
74136,46307_MIA,2022101604,46307,MIA,5,1,Zach Sieler,DT
74137,47796_MIA,2022101604,47796,MIA,12,4,Christian Wilkins,DT
74138,48476_MIA,2022101604,48476,MIA,3,2,Nik Needham,CB
74139,52478_MIA,2022101604,52478,MIA,6,1,Brandon Jones,SS
74140,53447_MIA,2022101604,53447,MIA,3,1,Jaelan Phillips,OLB
74141,53465_MIA,2022101604,53465,MIA,6,6,Jevon Holland,FS
74143,38548_MIA,2022101604,38548,MIA,3,2,Melvin Ingram,OLB
74144,43503_MIA,2022101604,43503,MIA,11,6,Elandon Roberts,ILB
74145,46312_MIA,2022101604,46312,MIA,1,1,Keion Crossen,CB
74146,52464_MIA,2022101604,52464,MIA,10,5,Raekwon Davis,NT
74148,47934_MIA,2022101604,47934,MIA,4,0,Andrew Van Ginkel,OLB
74309,37078_MIN,2022101604,37078,MIN,7,3,Patrick Peterson,CB
74310,38559_MIN,2022101604,38559,MIN,13,7,Harrison Smith,SS
74311,42388_MIN,2022101604,42388,MIN,20,12,Eric Kendricks,ILB
74312,42427_MIN,2022101604,42427,MIN,16,9,Jordan Hicks,ILB
74313,42431_MIN,2022101604,42431,MIN,8,3,Danielle Hunter,OLB
74314,42465_MIN,2022101604,42465,MIN,5,0,Za'Darius Smith,OLB
74315,44867_MIN,2022101604,44867,MIN,5,3,Dalvin Tomlinson,DT
74316,46165_MIN,2022101604,46165,MIN,7,2,Harrison Phillips,DT
74317,46652_MIN,2022101604,46652,MIN,13,6,Chandon Sullivan,CB
74318,52497_MIN,2022101604,52497,MIN,11,7,Cameron Dantzler,CB
74319,53554_MIN,2022101604,53554,MIN,15,11,Camryn Bynum,FS
74321,43361_MIN,2022101604,43361,MIN,4,1,Jonathan Bullard,DE
74322,53519_MIN,2022101604,53519,MIN,2,0,Patrick Jones,OLB
74340,52538_MIN,2022101604,52538,MIN,2,1,James Lynch,NT
74342,52448_MIN,2022101604,52448,MIN,0,0,Ross Blacklock,DT
74457,42390_MIA,2022101604,42390,MIA,3,3,Eric Rowe,SS
74622,54531_MIN,2022101604,54531,MIN,1,1,Brian Asamoah,ILB
74633,52438_MIA,2022101604,52438,MIA,2,1,Noah Igbinoghene,CB
74635,54567_MIA,2022101604,54567,MIA,1,0,Channing Tindall,ILB
74659,55087_MIN,2022101604,55087,MIN,2,0,Luiji Vilain,OLB
74660,38707_MIA,2022101604,38707,MIA,1,0,Justin Bethel,FS
74767,37097_NO,2022101605,37097,NO,5,1,Cameron Jordan,DE
74768,38607_NO,2022101605,38607,NO,14,7,Demario Davis,MLB
74769,40017_NO,2022101605,40017,NO,10,4,Tyrann Mathieu,FS
74770,41257_NO,2022101605,41257,NO,7,4,Bradley Roby,CB
74772,43409_NO,2022101605,43409,NO,2,0,David Onyemata,DT
74774,44851_NO,2022101605,44851,NO,7,6,Marcus Maye,FS
74775,44862_NO,2022101605,44862,NO,2,2,Justin Evans,SS
74776,46083_NO,2022101605,46083,NO,5,3,Marcus Davenport,DE
74777,48027_NO,2022101605,48027,NO,0,0,Kaden Elliss,OLB
74778,48544_NO,2022101605,48544,NO,1,1,Shy Tuttle,DT
74779,53489_NO,2022101605,53489,NO,11,7,Pete Werner,OLB
74781,48537_NO,2022101605,48537,NO,0,0,Carl Granderson,DE
74798,46197_NO,2022101605,46197,NO,2,2,Kentavius Street,DT
74875,43299_CIN,2022101605,43299,CIN,9,6,Eli Apple,CB
74876,43350_CIN,2022101605,43350,CIN,11,10,Vonn Bell,SS
74877,43641_CIN,2022101605,43641,CIN,8,5,Mike Hilton,CB
74878,44872_CIN,2022101605,44872,CIN,6,3,Chidobe Awuzie,CB
74879,44915_CIN,2022101605,44915,CIN,8,3,Trey Hendrickson,DE
74880,45226_CIN,2022101605,45226,CIN,4,1,Josh Tupou,NT
74881,46123_CIN,2022101605,46123,CIN,10,7,Jessie Bates,FS
74882,46146_CIN,2022101605,46146,CIN,12,8,Sam Hubbard,DE
74883,47855_CIN,2022101605,47855,CIN,23,9,Germaine Pratt,OLB
74884,52473_CIN,2022101605,52473,CIN,9,4,Logan Wilson,ILB
